name,empty_slots,free_bikes,latitude,longitude,timestamp
Château de Vincennes,46,4,48.84423193255657,2.439209537709179,2023-12-06T02:45:10.838000Z
Paix - Verdun,27,8,48.900504,2.261173,2023-12-06T02:45:12.472000Z
Place Denfert-Rochereau,4,16,48.843252536286684,2.245987951755524,2023-12-06T02:45:09.751000Z
Saint-Augustin,29,2,48.8762009747008,2.319786250591278,2023-12-06T02:45:09.890000Z
Bobillot - Tolbiac,5,28,48.8255961335041,2.350204177200794,2023-12-06T02:45:09.647000Z
Lecourbe - Convention,2,43,48.83923319241899,2.2915197908878326,2023-12-06T02:45:11.452000Z
Dôme - République,18,6,48.832681,2.250257,2023-12-06T02:45:11.596000Z
Chevaleret - Louise Weiss,17,18,48.83258651335057,2.371211388119954,2023-12-06T02:45:12.368000Z
Roquette - Auguste Laurent,1,15,48.858001906023354,2.381797702650783,2023-12-06T02:45:12.076000Z
Mathis - Flandre,26,28,48.8906429898976,2.3762554675340652,2023-12-06T02:45:11.285000Z
Pyrénées - Cours de Vincennes,16,5,48.847796779935,2.4061721563339,2023-12-06T02:45:10.762000Z
Suffren - La Motte-Piquet,16,4,48.85088123091874,2.301219999790192,2023-12-06T02:45:09.669000Z
Général Leclerc - Bièvre,17,8,48.782414428747316,2.3166695237159733,2023-12-06T02:45:10.733000Z
Place du Docteur Yersin,16,34,48.82010494991975,2.3725583776831627,2023-12-06T02:45:12.414000Z
Taitbout - Châteaudun,30,7,48.876383969379,2.335356677933531,2023-12-06T02:45:10.828000Z
Francoeur - Caulaincourt,17,17,48.8899944409612,2.342529706656933,2023-12-06T02:45:11.139000Z
Léon Frot - Charonne,2,17,48.854963800335234,2.387217085372007,2023-12-06T02:45:10.557000Z
Duméril - Jeanne d'Arc,5,35,48.83815160808658,2.357108449556404,2023-12-06T02:45:09.649000Z
Dom-Pérignon - Gravelle,22,28,48.82548157443457,2.4098803102970128,2023-12-06T02:45:10.930000Z
Félix Faure - Convention,0,44,48.841249336041045,2.288386600849503,2023-12-06T02:45:09.732000Z
Franquet - Labrouste,4,33,48.83287705011431,2.306762784719467,2023-12-06T02:45:11.772000Z
Maxime Gorki - Paul Vaillant-Couturier,15,3,48.79673508795443,2.3683342337608337,2023-12-06T02:45:10.456000Z
Cambronne - Mademoiselle,11,56,48.843277330035214,2.30230766886348,2023-12-06T02:45:11.770000Z
Balzac - Champs Elysées,29,1,48.872699639621,2.3001953959465,2023-12-06T02:45:09.298000Z
Euryale Dehaynin - Loire,21,8,48.886248917304805,2.3774591088294987,2023-12-06T02:45:09.907000Z
Riquet - Marx Dormoy,29,0,48.89021003702,2.3601756244898,2023-12-06T02:45:09.713000Z
Pierre Charron - Champs-Elysées,26,1,48.870103359864,2.3043501377106,2023-12-06T02:45:10.395000Z
Hauteville - Bonne Nouvelle,15,1,48.87077436024,2.3496496368327,2023-12-06T02:45:10.566000Z
Place de la vache noire,22,3,48.81040517059777,2.327060401439667,2023-12-06T02:45:09.878000Z
Place Tristan Bernard,17,11,48.8791964,2.2915403,2023-12-06T02:45:11.593000Z
Place Charles Digeon,16,14,48.84354203133597,2.418427169322968,2023-12-06T02:45:10.258000Z
Gouthière - Poterne des Peupliers,21,12,48.820507,2.351342,2023-12-06T02:45:10.966000Z
Hector Malot - Daumesnil,43,11,48.84693552991762,2.3770876228809357,2023-12-06T02:45:09.566000Z
Place de la Nation - Taillebourg,44,2,48.8488408,2.3973043,2023-12-06T02:45:11.364000Z
Gergovie - Alésia,19,17,48.83088717455243,2.318882101207347,2023-12-06T02:45:10.608000Z
Jean de la Fontaine - Boulainvilliers,46,18,48.85264791461651,2.2758664190769196,2023-12-06T02:45:11.816000Z
Gambetta - Tourelles,0,0,48.875337902264,2.4059921130538,2023-12-06T02:45:11.844000Z
Place Eustache Deschamps,3,17,48.793855,2.336637,2023-12-06T02:45:11.929000Z
Square des Amandiers,2,10,48.86615630668046,2.3891324177384377,2023-12-06T02:45:10.753000Z
LCL Campus - Place Oscar Niemeyer,13,24,48.805342480621576,2.363983690738678,2023-12-06T02:45:09.452000Z
Général De Gaulle - Vivien,0,21,48.83607420090204,2.4189166724681854,2023-12-06T02:45:09.697000Z
Bercy - Traversiére,26,3,48.846192642574,2.3703800886869,2023-12-06T02:45:09.756000Z
Buzenval - Vignoles,2,15,48.85385817168762,2.400004081428051,2023-12-06T02:45:10.387000Z
Pierre Joseph Desault,1,18,48.82110230800372,2.378775402903557,2023-12-06T02:45:10.803000Z
Guillaume Tell - Parc Henri Barbusse,17,3,48.88958925894009,2.4198862910270695,2023-12-06T02:45:10.886000Z
Olympiades,18,18,48.826764665199,2.3650860786438,2023-12-06T02:45:09.706000Z
Pyrénées - Charles Renouvier,20,9,48.86095933229224,2.400421852042113,2023-12-06T02:45:10.030000Z
Edith Cavell - Volta,14,18,48.901616564286975,2.269354350864887,2023-12-06T02:45:10.224000Z
Hôtel de Ville de Vincennes,24,2,48.84827609706963,2.4398955702781677,2023-12-06T02:45:12.068000Z
Maine - Jean Zay,48,1,48.837925263898,2.3225428909063,2023-12-06T02:45:10.544000Z
Tombe Issoire - René Coty,25,11,48.83051287670899,2.3343613743782043,2023-12-06T02:45:11.758000Z
Siam - La Pompe,12,4,48.861720329027264,2.275346568555312,2023-12-06T02:45:11.259000Z
Marcadet - Ramey,8,13,48.890875,2.3449019,2023-12-06T02:45:12.239000Z
George Sand - Jean de La Fontaine,3,25,48.84986918764119,2.268257387525699,2023-12-06T02:45:09.297000Z
Porte de la Plaine,32,3,48.82805169605981,2.2924277186393742,2023-12-06T02:45:09.713000Z
Alexandre Dumas - Place de la Réunion,24,21,48.85533710742046,2.3997703687646292,2023-12-06T02:45:10.276000Z
Rome - Provence,27,3,48.874230055580306,2.325570111724113,2023-12-06T02:45:09.593000Z
Enfants du Paradis - Peupliers,33,4,48.833122686454,2.2571459412575,2023-12-06T02:45:11.626000Z
Marcel Pourtout - Édouard Manet ,11,13,48.87555620763429,2.1655967831611638,2023-12-06T02:45:12.444000Z
Sahel - Général Michel Bizot,9,24,48.840872964793355,2.4044444784522057,2023-12-06T02:45:10.641000Z
Saint-Séverin - Saint-Michel,19,10,48.852731305488,2.3440927639604,2023-12-06T02:45:11.176000Z
Duhamel - André Gide,18,2,48.8365662244334,2.312707121097412,2023-12-06T02:45:11.496000Z
Ancienne Mairie - André Morizet,15,9,48.838311,2.234077,2023-12-06T02:45:09.946000Z
Marceau - Président Wilson,28,2,48.8652359,2.3002513,2023-12-06T02:45:10.064000Z
Bourdonnais - Tour Eiffel,33,25,48.860897797941,2.295599598447,2023-12-06T02:45:09.427000Z
Lavoisier - Missak Manouchian,3,15,48.86286468896063,2.495676465332508,2023-12-06T02:45:09.650000Z
Guy Môquet - Compoint,1,34,48.89213559044868,2.32321947813034,2023-12-06T02:45:10.815000Z
René Coty - Place Denfert-Rochereau,32,2,48.833056477316,2.3329411447048,2023-12-06T02:45:11.218000Z
Place Aristide Briand,1,33,48.82189236575831,2.413003742694855,2023-12-06T02:45:10.818000Z
Charonne - Alexandre Dumas,25,9,48.856077415056,2.3948693275452,2023-12-06T02:45:10.745000Z
Montreuil - République,20,4,48.85026349463687,2.4345204234123234,2023-12-06T02:45:10.396000Z
Mairie de Bagnolet,17,10,48.868421318555,2.4179587885737,2023-12-06T02:45:09.293000Z
Constantine - Université,61,3,48.860680473738,2.3148481955842,2023-12-06T02:45:12.381000Z
Legendre - Nollet,13,15,48.887742186754224,2.320293079881375,2023-12-06T02:45:11.216000Z
Assas - Rennes,28,3,48.8492084999386,2.32851454623001,2023-12-06T02:45:10.047000Z
Fief - République,14,7,48.83170888166024,2.255771979689598,2023-12-06T02:45:11.153000Z
Ménilmontant - Oberkampf,10,30,48.866617658681,2.3830134404158,2023-12-06T02:45:09.671000Z
Reynaldo Hahn - Lagny,17,2,48.849266043601794,2.412330328844772,2023-12-06T02:45:10.724000Z
Pasteur - Cotentin,30,3,48.8389284,2.316356,2023-12-06T02:45:11.299000Z
M.- A. Lagroua Weill-Hallé -  F. Dolto,23,37,48.828595283857425,2.380220606266108,2023-12-06T02:45:10.801000Z
Lorraine - Jean Jaurès,1,17,48.8863865,2.3825772,2023-12-06T02:45:09.496000Z
Bois de Vincennes - Polygone,23,27,48.83544491617421,2.431421081436563,2023-12-06T02:45:11.187000Z
Mairie du 20ème,22,5,48.865302324275,2.3990669846535,2023-12-06T02:45:11.838000Z
Colonel Pierre Avia,20,7,48.8296843300915,2.275342586850291,2023-12-06T02:45:11.920000Z
Championnet.,11,10,48.8953643,2.3498166,2023-12-06T02:45:10.245000Z
Arthur Auger - Jean Jaurès,19,6,48.813736445585235,2.3069277405738835,2023-12-06T02:45:10.396000Z
Dantzig - Lefebvre,26,4,48.83013921586756,2.295934036374092,2023-12-06T02:45:09.906000Z
Verdier - République,23,5,48.815403766277,2.31739372015,2023-12-06T02:45:10.747000Z
Galilée - Vernet,16,1,48.871715878697,2.2985444962978,2023-12-06T02:45:11.701000Z
Marché d'Auteuil,23,8,48.84842761367387,2.265253821160005,2023-12-06T02:45:09.493000Z
Victor Hugo - Bineau,15,9,48.88758225888669,2.2783890366554265,2023-12-06T02:45:11.869000Z
Volontaires - Vaugirard,11,23,48.84132050184004,2.30808901725357,2023-12-06T02:45:09.648000Z
Passy - Place du Costa Rica,29,4,48.8584893,2.2839655,2023-12-06T02:45:09.389000Z
Guillaume Bertrand - République,17,21,48.863825174341,2.380906377155,2023-12-06T02:45:10.766000Z
Regard - Rennes,42,2,48.847385404956,2.3268555477262,2023-12-06T02:45:10.404000Z
Louis Blanc - Aqueduc,16,20,48.88203018259946,2.3635615780949593,2023-12-06T02:45:09.331000Z
Philippe-Auguste,43,5,48.851853488265,2.3932945355773,2023-12-06T02:45:11.736000Z
Porte de Charenton,57,10,48.83124010585643,2.3989107459783554,2023-12-06T02:45:09.934000Z
Hôtel de Ville de Rueil-Malmaison,12,7,48.878194,2.181724,2023-12-06T02:45:10.791000Z
Arsonval - Falguière,20,5,48.84040040365445,2.313117867297474,2023-12-06T02:45:10.938000Z
Etienne Dolet - Place Maurice Chevalier,11,21,48.86798303359366,2.3851405311143026,2023-12-06T02:45:11.464000Z
Carpeaux - Place Jacques Froment,3,16,48.8906542,2.3309428,2023-12-06T02:45:10.200000Z
Place d'Italie - Soeur Rosalie,15,37,48.831908520394,2.3546943448098,2023-12-06T02:45:10.565000Z
Jean Bologne - Passy,18,1,48.857566889784465,2.280027395306772,2023-12-06T02:45:10.500000Z
Saint-Marcel - Hôpital,2,18,48.83950442458303,2.360989417022932,2023-12-06T02:45:10.537000Z
Geoffroy-Saint-Hilaire - Saint-Marcel,6,11,48.83907826424974,2.356877340669728,2023-12-06T02:45:10.889000Z
Pyrénées - Dagorno,17,3,48.855425770695085,2.4051643162965775,2023-12-06T02:45:12.408000Z
Place Saint-André des Arts,22,15,48.852886173881,2.3426544293761,2023-12-06T02:45:10.335000Z
Saint-Maur - République,19,17,48.864185861455,2.3783174157143,2023-12-06T02:45:10.494000Z
Montparnasse -  Square Ozanam,48,1,48.843310567822,2.3265242949128,2023-12-06T02:45:10.796000Z
Bobillot - Moulin des Prés,3,25,48.828657346203,2.353020646317,2023-12-06T02:45:11.311000Z
Rond-Point Rhin et Danube,48,5,48.840452820991764,2.2280225157737736,2023-12-06T02:45:10.806000Z
Flandre - Ourcq,4,26,48.89260159189023,2.3790915682911873,2023-12-06T02:45:09.280000Z
Point du Jour - Jean Jaurès,2,23,48.828753141436465,2.245911467014621,2023-12-06T02:45:10.781000Z
Commandant Charcot - Bretteville,9,26,48.87530570765423,2.2558460757136345,2023-12-06T02:45:11.860000Z
Colisée - Champs-Elysées,14,2,48.870475399387,2.3076190799475,2023-12-06T02:45:09.313000Z
Crimée - Ourcq,39,17,48.894104140316266,2.372946088467279,2023-12-06T02:45:10.704000Z
Metz - Marne,18,15,48.891163,2.3865705,2023-12-06T02:45:09.911000Z
Saint-Mandé - Docteur Arnold Netter,18,20,48.84462585769668,2.404946386814118,2023-12-06T02:45:10.495000Z
Bertrand Sincholle - Henri Barbusse,5,16,48.89925982394349,2.3042294383049016,2023-12-06T02:45:09.727000Z
Lacépède - Linné,26,28,48.8437035476636,2.354651279747486,2023-12-06T02:45:09.781000Z
Jacquier - Didot,26,4,48.82953336292279,2.318179272115231,2023-12-06T02:45:10.900000Z
Général Michel Bizot - Claude Decaen,3,35,48.83481262982544,2.400927788127704,2023-12-06T02:45:10.532000Z
Ivry - Baudricourt,12,8,48.824695995415006,2.363106073577468,2023-12-06T02:45:10.576000Z
Guynemer - Jardin du Luxembourg,30,5,48.8466127,2.3325478,2023-12-06T02:45:10.244000Z
Square Gilbert Thomain,13,4,48.90717373809284,2.2695400938391685,2023-12-06T02:45:09.394000Z
Magenta - Chabrol,10,14,48.876495350882,2.3560990020633,2023-12-06T02:45:11.677000Z
Jessaint - Marx Dormoy,17,13,48.88484543106364,2.358930408954621,2023-12-06T02:45:11.681000Z
République - Auguste Perret,23,6,48.78695280952244,2.3518594354391094,2023-12-06T02:45:09.495000Z
Danielle Casanova - Ledru-Rollin,5,23,48.815783497876815,2.383259721100331,2023-12-06T02:45:10.041000Z
Cossonnerie - Sébastopol,22,0,48.86132665908402,2.349419631063938,2023-12-06T02:45:12.212000Z
Lucien Bossoutrot - Général Martial Vallin,36,1,48.836956046311,2.2741072252393,2023-12-06T02:45:09.354000Z
Quai de Béthune - Pont de la Tournelle,9,12,48.85097433194032,2.356307208538055,2023-12-06T02:45:09.442000Z
Ecole Vétérinaire,2,34,48.81488859822486,2.4224362157778994,2023-12-06T02:45:10.287000Z
Belfort - Victor Hugo,3,21,48.9018492,2.3172724,2023-12-06T02:45:09.635000Z
Stalingrad - Henri Luisette,21,5,48.78363092456589,2.366935946761926,2023-12-06T02:45:12.207000Z
Youri Gagarine - Commune de Paris,3,30,48.782427463041,2.3939734697342,2023-12-06T02:45:09.546000Z
Strasbourg - Saint-Denis,9,4,48.869601642433,2.3542908579111,2023-12-06T02:45:09.896000Z
Arche - Léonard de Vinci,25,3,48.89790972494496,2.2383723043644914,2023-12-06T02:45:09.928000Z
Parvis Robert Schuman - Roger Salengro,12,12,48.812657470558754,2.1921751275658607,2023-12-06T02:45:09.351000Z
Champeaux - Gallieni,48,2,48.864459134684644,2.4161778017878532,2023-12-06T02:45:11.290000Z
Wilson - Landy,6,33,48.91516726221354,2.357633225619793,2023-12-06T02:45:10.524000Z
Chancé Milly - Cimetière Communal Sud,10,21,48.89687189382465,2.303922325372696,2023-12-06T02:45:11.529000Z
Gustave Eiffel - Parc des Impressionnistes,3,25,48.90390619651018,2.2946908324956894,2023-12-06T02:45:10.309000Z
Lally-Tollendal - Armand Carrel,19,9,48.88270066221072,2.374717555940151,2023-12-06T02:45:11.649000Z
Réaumur - Montmartre,18,0,48.868230999759,2.3438260338876,2023-12-06T02:45:11.530000Z
Barbès - Monique Maunoury,20,20,48.81552718820216,2.3687169334905405,2023-12-06T02:45:09.528000Z
République - Louis Loucheur,5,31,48.823549261189,2.5101865455508,2023-12-06T02:45:09.660000Z
Convention - Lourmel,0,36,48.84205504165568,2.2859910875558853,2023-12-06T02:45:11.333000Z
Gare de Nogent-le-Perreux,8,23,48.83842553348809,2.493693307042122,2023-12-06T02:45:09.248000Z
Nanterre - Université,10,9,48.901365,2.212693,2023-12-06T02:45:09.211000Z
Square Victor Basch,20,0,48.914304862261,2.2289156913757,2023-12-06T02:45:09.696000Z
Parc Pierre Lagravère,2,28,48.92650488131725,2.239069678491417,2023-12-06T02:45:09.951000Z
Pierre Larousse - Raymond Losserand,26,4,48.83059564231877,2.3119183257222176,2023-12-06T02:45:09.736000Z
Gare RER - Canadiens,42,3,48.81995307955795,2.464176752459464,2023-12-06T02:45:09.679000Z
Quai de la Gare - Pont de Bercy,22,6,48.83730787972,2.3740861260598,2023-12-06T02:45:09.845000Z
Cité de la Musique,54,4,48.888796556487,2.3925811931922,2023-12-06T02:45:11.320000Z
Hôpital Robert Debré,24,9,48.88005222200894,2.4008650346327003,2023-12-06T02:45:11.564000Z
Basilique,6,14,48.93626891059109,2.3588666820200914,2023-12-06T02:45:11.581000Z
Quai Jules Guesde - Saint-Simon,4,26,48.80391487218989,2.408966162027371,2023-12-06T02:45:10.444000Z
Karl Marx,10,6,48.784527937293184,2.3646667979455587,2023-12-06T02:45:10.598000Z
Sèvres - Général Leclerc,29,1,48.83012155905476,2.231426239013672,2023-12-06T02:45:09.294000Z
Parc Départemental des Hautes-Bruyères,30,0,48.793457901398945,2.3509012162685394,2023-12-06T02:45:10.349000Z
Cours de Vincennes - Davout,43,3,48.847238029966,2.4107042336225,2023-12-06T02:45:09.527000Z
Borrégo - Gambetta,19,5,48.87330497045532,2.4014145880937576,2023-12-06T02:45:11.009000Z
Petit - Georges Thill,6,15,48.88603131999171,2.3895753175020222,2023-12-06T02:45:11.896000Z
Gare de Bellevue,18,2,48.8192404685572,2.2295309230685234,2023-12-06T02:45:10.941000Z
Kléber - National,17,3,48.906333898712234,2.2393910586833954,2023-12-06T02:45:09.820000Z
Saint-Denis - Université,16,6,48.94563430946964,2.3638297989964485,2023-12-06T02:45:10.657000Z
Halle Freyssinet - Parvis Alan Turing,21,1,48.832846814471,2.3711421713233,2023-12-06T02:45:09.701000Z
Cours de Vincennes - Soult,41,3,48.846918761569,2.4105220288038,2023-12-06T02:45:11.597000Z
Val-Fleury,10,13,48.807671407991,2.2407217696309,2023-12-06T02:45:10.136000Z
Mûriers - Père Lachaise,15,5,48.864130509668044,2.39164982067019,2023-12-06T02:45:10.348000Z
Clignancourt - Sofia,7,10,48.88511992309783,2.34719488842051,2023-12-06T02:45:09.538000Z
BNF - Bibliothèque Nationale de France,18,38,48.8350268238,2.3760157451034,2023-12-06T02:45:09.809000Z
Pereire - Saussure,15,17,48.888229075478,2.3101296275854,2023-12-06T02:45:09.800000Z
Waldeck Rochet - Germaine Tillon,22,9,48.91105960199651,2.3676301538944244,2023-12-06T02:45:11.902000Z
Saint-Marc - Feydeau,37,0,48.870310661422,2.3419791832566,2023-12-06T02:45:09.837000Z
Place Amédée Gordini - Lefebvre,28,10,48.83061737745,2.2920634208276,2023-12-06T02:45:11.965000Z
Dominique Pado - Croix Nivert,2,19,48.83648798164934,2.2897250577807426,2023-12-06T02:45:11.100000Z
Guy Môquet - Parvis Georges Marchais,19,10,48.79518840095975,2.35943466424942,2023-12-06T02:45:09.949000Z
Redoute - Les Courtilles,9,28,48.929867194519,2.2836696356535,2023-12-06T02:45:09.636000Z
Argenteuil - Voltaire,3,13,48.91864865955558,2.2814112156629562,2023-12-06T02:45:10.022000Z
Hôtel de Ville de Chaville,14,6,48.80887149094033,2.188134044408798,2023-12-06T02:45:12.355000Z
Pesaro - Préfecture,20,2,48.89577046284005,2.223908342421055,2023-12-06T02:45:10.009000Z
Erasme - Ulm,23,0,48.84264375274712,2.3445946723222733,2023-12-06T02:45:11.676000Z
Verdier - Jean Jaurès,24,9,48.81614048711214,2.3123561963438988,2023-12-06T02:45:09.610000Z
Charles de Gaulle - Sablonville,23,3,48.87991924860035,2.2763770446181297,2023-12-06T02:45:11.325000Z
Pasteur - Gambetta,15,2,48.84572797384512,2.4236011505126953,2023-12-06T02:45:10.644000Z
Verdun - Carnot,1,27,48.808439376064946,2.373795211315155,2023-12-06T02:45:10.769000Z
Pierre et Marie Curie - Julien Grimau,8,9,48.870714014863225,2.424097023904324,2023-12-06T02:45:09.826000Z
Place de la Porte de Paris,28,10,48.93009363207303,2.3564037680625916,2023-12-06T02:45:10.835000Z
Sèvres-Gallieni,23,2,48.837809408957,2.2281519323587,2023-12-06T02:45:12.256000Z
Madeleine Michelis - Roule,20,5,48.88260431301364,2.2773634269833565,2023-12-06T02:45:09.730000Z
Victor Hugo - Gare,4,18,48.92313395265796,2.2600970417261124,2023-12-06T02:45:10.508000Z
Marx Dormoy - Château Sainte-Barbe,16,6,48.791782341055324,2.297856844961643,2023-12-06T02:45:11.660000Z
Gare de Robinson,26,4,48.7799259211605,2.281828634440899,2023-12-06T02:45:09.810000Z
Saint-Cloud - Hippodrome,25,5,48.85772148887421,2.2549109905958176,2023-12-06T02:45:09.381000Z
Gare de Chaville Rive Gauche,18,0,48.80516030434533,2.188277207314968,2023-12-06T02:45:09.990000Z
Voltaire - Anatole France,7,19,48.891999360256904,2.284262739121914,2023-12-06T02:45:09.989000Z
André Theuriet - Blagis,29,1,48.77977325745441,2.3130525648593903,2023-12-06T02:45:11.455000Z
Adolphe Lalyre - Armand Silvestre,22,17,48.90406266961591,2.273416221141815,2023-12-06T02:45:11.642000Z
Jean-Baptiste Charcot - Sainte-Geneviève,11,9,48.90310883721567,2.278892956674099,2023-12-06T02:45:12.397000Z
Mairie de La Garenne Colombes,4,17,48.90663823468682,2.24679596722126,2023-12-06T02:45:11.981000Z
Pitié-Salpêtrière,45,5,48.83748810318667,2.365213818848133,2023-12-06T02:45:10.672000Z
Place du 14 Juillet,16,6,48.8192669595252,2.30119988322258,2023-12-06T02:45:10.246000Z
Henri Barbusse - Stalingrad,7,9,48.814183748660554,2.2872862592339516,2023-12-06T02:45:10.273000Z
Saint Lambert - Blomet,6,20,48.83659148147257,2.2930556908249855,2023-12-06T02:45:11.238000Z
Pierre Brossolette - 12 Février 1934,8,16,48.8176962416867,2.3076123744249344,2023-12-06T02:45:09.582000Z
Mairie de Romainville,2,15,48.885109,2.435679,2023-12-06T02:45:11.908000Z
Château - Place de Catalogne,0,0,48.836805542262,2.3185293003917,2023-12-06T02:45:11.348000Z
Italie - Tolbiac,12,8,48.82557229464416,2.3576171323657036,2023-12-06T02:45:09.698000Z
Stalingrad - Germaine Tailleferre,6,20,48.80257200481316,2.3786691203713417,2023-12-06T02:45:09.374000Z
Boulard - Daguerre,37,8,48.83446472680611,2.3293386027216907,2023-12-06T02:45:10.307000Z
Place Paul Delouvrier,10,16,48.89197621431365,2.3851288855075836,2023-12-06T02:45:11.418000Z
Roger Salengro - Fontainebleau,13,12,48.814548697325,2.3611663654447,2023-12-06T02:45:10.776000Z
Mazagran - Bonne Nouvelle,22,3,48.870047123655,2.3511248454452,2023-12-06T02:45:12.280000Z
Place du Palais Royal,49,18,48.862382970647,2.3384822532535,2023-12-06T02:45:11.291000Z
Stade Pershing,6,20,48.829107826857,2.4583535268903,2023-12-06T02:45:12.108000Z
Madeleine Vionnet,29,9,48.902519074064,2.3740895837545,2023-12-06T02:45:09.842000Z
Hippodrome Paris-Vincennes,29,13,48.82048387758518,2.446271181106568,2023-12-06T02:45:09.635000Z
Ranelagh - Mozart,17,3,48.8554439,2.2704418,2023-12-06T02:45:09.697000Z
Suresnes - Muette à Neuilly,22,7,48.868570404348,2.266000919044,2023-12-06T02:45:10.808000Z
Place de la Bastille - Bourdon,18,16,48.852364355271,2.3681089282036,2023-12-06T02:45:10.350000Z
Mstislav Rostropovitch - Berthier,15,3,48.892120821173975,2.309234105050564,2023-12-06T02:45:10.466000Z
Georges V - François 1er,22,0,48.87034,2.30082,2023-12-06T02:45:10.954000Z
George V - Christophe Colomb,22,1,48.87046,2.30104,2023-12-06T02:45:09.224000Z
Rouget de Lisle,8,27,48.764615483395254,2.4071189761161804,2023-12-06T02:45:09.751000Z
Eugène Reisz - Davout,16,3,48.85631874632638,2.410396970808506,2023-12-06T02:45:12.440000Z
Tristan Tzara -  Tchaïkovski,22,11,48.89490221746837,2.3648490384221077,2023-12-06T02:45:10.621000Z
Chabanais - Petits Champs,25,3,48.86703740186721,2.336716018617153,2023-12-06T02:45:09.860000Z
Neuilly - Petit,1,13,48.898965361341254,2.29627937078476,2023-12-06T02:45:11.228000Z
Parc Floral du Bel Air,1,23,48.839285711865735,2.438560165464878,2023-12-06T02:45:10.512000Z
Place Jacques et Thérèse Tréfouël,40,3,48.842726498317,2.3125657439232,2023-12-06T02:45:09.747000Z
Diane Arbus,17,21,48.898800717199,2.3524022474885,2023-12-06T02:45:09.276000Z
Verdun - Pierre et Marie Curie,13,12,48.812822398263286,2.3707106709480286,2023-12-06T02:45:11.771000Z
Jean Jaurès - Paul Lafargue,21,6,48.884933177666,2.2484488785267,2023-12-06T02:45:11.321000Z
Saint-Michel - Luxembourg,27,2,48.84501507626,2.3394941166043,2023-12-06T02:45:10.010000Z
Hippodrome de Longchamp,10,17,48.86413226532,2.239905372262,2023-12-06T02:45:09.839000Z
Berthier - Porte de Clichy,22,2,48.894222687781,2.3125872006816,2023-12-06T02:45:09.978000Z
Capitaine Glarner - Gabriel Péri,3,22,48.902449900418745,2.3304807533425724,2023-12-06T02:45:11.195000Z
Garibaldi - Gabriel Péri,6,22,48.905741911394,2.3316044208059,2023-12-06T02:45:10.757000Z
Sèvres - Maréchal Juin,8,10,48.8324305,2.2292812,2023-12-06T02:45:10.755000Z
Blanqui - Docteur Bauer,4,18,48.907735489085,2.3407192814591,2023-12-06T02:45:12.339000Z
Victor Hugo - Paul Eluard,1,30,48.819602554907,2.4114319673051,2023-12-06T02:45:11.184000Z
Bons Raisins - Voltaire,21,3,48.87282451461399,2.1947155570850896,2023-12-06T02:45:10.626000Z
Hôtel de Ville de Saint-Ouen,22,23,48.911380185786,2.3340076807601,2023-12-06T02:45:09.977000Z
Clef des Champs - Albert Dhalenne,13,15,48.914938,2.330665,2023-12-06T02:45:09.644000Z
Nungesser - Santé,4,18,48.852335,2.448967,2023-12-06T02:45:10.647000Z
Cartier Bresson - Denis Papin,10,22,48.902616,2.397814,2023-12-06T02:45:10.037000Z
Champs de Manoeuvre - Cartoucherie,7,13,48.835261,2.447974,2023-12-06T02:45:09.997000Z
Adrien Lesesne - Docteur Bauer,7,21,48.90263867304635,2.348248063431511,2023-12-06T02:45:11.292000Z
Henri Barbusse - Bourguignons,1,30,48.91301722799713,2.2734212270774417,2023-12-06T02:45:09.410000Z
Marceau Delorme - Pierre Brossolette,12,16,48.91206062860357,2.295897423568745,2023-12-06T02:45:10.493000Z
Porte de Clichy - Place des Nations Unies,18,22,48.896737263309504,2.310542999196392,2023-12-06T02:45:10.347000Z
Jean Jaurès - Place du Dr Roux,5,27,48.927567032796,2.2947337017374,2023-12-06T02:45:11.512000Z
Sèvres Rive Gauche,31,2,48.821443218278,2.2150785306885,2023-12-06T02:45:11.576000Z
Place du 17 Octobre,5,12,48.91962690034779,2.2978286134199792,2023-12-06T02:45:11.332000Z
Gardenat Lapostol - Franklin Roosevelt,20,3,48.871839,2.222505,2023-12-06T02:45:11.662000Z
Séminaire de Conflans - Liberté,14,12,48.823194,2.404179,2023-12-06T02:45:10.786000Z
Bichat - Grange aux Belles,23,7,48.873688,2.365015,2023-12-06T02:45:10.984000Z
Henri Barbusse - Gabriel Péri,16,11,48.801773795836,2.2874166362216,2023-12-06T02:45:12.205000Z
Béranger - Félix Faure,18,10,48.80404828621485,2.2848263373723436,2023-12-06T02:45:12.189000Z
Avenir,45,0,48.8103438,2.3003776,2023-12-06T02:45:11.481000Z
Guy Môquet - Jean Moulin,7,22,48.940931521020836,2.363948999931771,2023-12-06T02:45:10.384000Z
Parc des Pierrettes,17,6,48.7973062,2.2909969,2023-12-06T02:45:11.615000Z
Hélène et François Missoffe - Emile Borel,20,12,48.89990653843488,2.321543991674844,2023-12-06T02:45:09.790000Z
Châteaudun - Place de la Liberté,17,9,48.90970830301211,2.2454486480600626,2023-12-06T02:45:10.171000Z
Edouard Poisson - Victor Hugo,4,26,48.91118557052621,2.379864752692811,2023-12-06T02:45:11.625000Z
Place de la Paix - Abbé Saint-Pierre,21,3,48.86462724459225,2.2047570338469806,2023-12-06T02:45:09.853000Z
Simone Signoret - Paris,6,21,48.903600624712865,2.465406596265139,2023-12-06T02:45:11.604000Z
Oberkampf - République,8,16,48.86531608707,2.37611478491,2023-12-06T02:45:11.110000Z
