lat&lon,name,rating,reviews,price,address,distance_on_yelp
48.888537048944826_2.356161028146744,MELT OBERKAMPF,5.0,32,3.0,74 rue folie méricourt,376.0
48.888537048944826_2.356161028146744,Chez Imogène,4.5,106,2.0,25 rue Jean Pierre Timbaud,329.0
48.888537048944826_2.356161028146744,L'Aller Retour,4.5,81,3.0,5 rue Charles François Dupuis,485.0
48.888537048944826_2.356161028146744,Blue Valentine,4.5,29,3.0,13 rue de la Pierre Levée,202.0
48.888537048944826_2.356161028146744,L'îlot,4.5,66,2.0,4 rue de la Corderie,524.0
48.888537048944826_2.356161028146744,La Marine,3.5,136,2.0,55bis quai de Valmy,309.0
48.888537048944826_2.356161028146744,Les Fernandises,4.5,21,3.0,19 rue de la Fontaine au Roi,160.0
48.888537048944826_2.356161028146744,Pierre Sang on Gambey,4.5,55,3.0,6 rue Gambey,493.0
48.888537048944826_2.356161028146744,La Caravane,4.0,80,2.0,35 rue de la Fontaine au Roi,264.0
48.888537048944826_2.356161028146744,Siseng,4.5,161,2.0,82 quai de Jemmapes,478.0
48.888537048944826_2.356161028146744,Pierre Sang,4.5,160,3.0,55 rue Oberkampf,532.0
48.888537048944826_2.356161028146744,L'Epicerie Musicale,4.5,29,2.0,55 bis quai de Valmy,307.0
48.888537048944826_2.356161028146744,Tien Hiang,4.0,67,2.0,14 rue Bichat,226.0
48.888537048944826_2.356161028146744,Pain Vin Fromages,4.5,266,2.0,3 rue Geoffroy-l'Angevin,1317.0
48.868397_2.3678933,Paname Brewing Company,4.0,119,2.0,41 bis quai de la Loire,109.0
48.868397_2.3678933,Le Pavillon des Canaux,4.5,103,2.0,39 quai de la Loire,149.0
48.868397_2.3678933,Le Bastringue,4.0,60,2.0,67 quai de la Seine,143.0
48.868397_2.3678933,BarOurcq,4.5,62,2.0,68 quai de la Loire,273.0
48.868397_2.3678933,Péniche Antipode - Abricadabra,4.5,48,1.0,55 quai de la seine,318.0
48.868397_2.3678933,Camarade Boris,4.0,12,3.0,90 quai de Loire,166.0
48.868397_2.3678933,Belushi's,3.0,35,2.0,159 rue de Crimée,61.0
48.868397_2.3678933,Café Odilon,5.0,8,2.0,16 quai de la Marne,242.0
48.868397_2.3678933,Au Boeuf Couronné,4.0,98,3.0,188 avenue Jean Jaurès,941.0
48.868397_2.3678933,Chamroueun Crimée,4.0,29,2.0,4 rue Mathis,259.0
48.868397_2.3678933,Le Bellerive,3.5,19,2.0,71 quai de la Seine,111.0
48.868397_2.3678933,La Villette Enchantée,4.0,17,,Grande Halle de La Villette,69.0
48.868397_2.3678933,Simonetta,4.5,7,,32 quai de la Marne,433.0
48.868397_2.3678933,FLESH,4.5,15,3.0,23 rue Louis Blanc,1296.0
48.868397_2.3678933,Le Hang Art,4.0,4,,63 quai de la Seine,191.0
48.868397_2.3678933,Le Laumière,3.5,30,3.0,4 Rue Petit,465.0
48.868397_2.3678933,Latinogourmand,4.5,14,2.0,233 rue la Fayette,1086.0
48.868397_2.3678933,La Criée,3.0,16,2.0,68 quai de Seine,71.0
48.868397_2.3678933,L'Atlantide,4.0,43,2.0,7 ave Laumière,673.0
48.868397_2.3678933,Point Ephémère,4.0,121,2.0,200 quai de Valmy,1104.0
48.88879_2.3785,L'Elfe Assis,4.5,10,2.0,48 rue Louise Michel,123.0
48.88879_2.3785,My Pumpui,4.0,11,3.0,11 rue Louise Michel,42.0
48.88879_2.3785,Maison Rostang,4.5,57,4.0,20 rue Rennequin,1110.0
48.88879_2.3785,Bustronome,4.5,22,4.0,2 avenue Kléber,1827.0
48.88879_2.3785,Il Etait une Oie dans le Sud Ouest,4.5,41,3.0,8 Rue Gustave Flaubert,1138.0
48.88879_2.3785,Le Zinc du Marché,4.0,11,3.0,4 bis place Henri Barbusse,218.0
48.88879_2.3785,Schwartz's Deli,4.0,55,2.0,22 avenue Niel,1063.0
48.88879_2.3785,L'Aligot,5.0,14,,73 avenue Niel,905.0
48.88879_2.3785,Le Bistrot d'à Côté Flaubert,4.0,26,3.0,10 rue Gustave Flaubert,1120.0
48.88879_2.3785,Fanfan,4.0,26,3.0,18 rue Bayen,1060.0
48.88879_2.3785,Le Ballon des Ternes,3.5,51,3.0,103 avenue Ternes,926.0
48.88879_2.3785,Roca,5.0,9,4.0,31 rue Guillaume Tell,664.0
48.88879_2.3785,Yamada 8,4.0,6,2.0,7 Rue Louise Michel,309.0
48.88879_2.3785,Ama Dao,4.0,15,2.0,65 rue Louise Michel,199.0
48.88879_2.3785,En Vert et Contre Tous,5.0,6,2.0,37 rue Carnot,220.0
48.88879_2.3785,Da Franco,4.5,22,3.0,21 rue Ruhmkorff,836.0
48.88879_2.3785,Cornelius,4.0,9,,9 Place Henri Barbusse,135.0
48.88879_2.3785,Bistro le 5,4.5,2,2.0,5 place Henri Barbusse,167.0
48.88879_2.3785,La Famiglia di Rebellato,4.5,15,2.0,73 bis avenue Niel,925.0
48.88879_2.3785,Youjou,5.0,1,,34 rue Louise Michel,34.0
48.88873214926474_2.288157641887665,Ober Mamma,4.5,307,2.0,107 boulevard Richard Lenoir,292.0
48.88873214926474_2.288157641887665,L'îlot,4.5,66,2.0,4 rue de la Corderie,205.0
48.88873214926474_2.288157641887665,Candelaria,4.0,340,2.0,52 rue de Saintonge,222.0
48.88873214926474_2.288157641887665,L'Aller Retour,4.5,81,3.0,5 rue Charles François Dupuis,235.0
48.88873214926474_2.288157641887665,Clown Bar,4.0,73,3.0,114 rue Amelot,131.0
48.88873214926474_2.288157641887665,Au Passage,4.0,125,3.0,1 bis passage Saint Sébastien,376.0
48.88873214926474_2.288157641887665,Le Mary Céleste,4.0,147,2.0,1 rue Commines,311.0
48.88873214926474_2.288157641887665,Chez Imogène,4.5,106,2.0,25 rue Jean Pierre Timbaud,214.0
48.88873214926474_2.288157641887665,PNY BURGER MARAIS,4.0,66,2.0,1 rue Perrée,244.0
48.88873214926474_2.288157641887665,Little Red Door,4.5,251,2.0,60 rue Charlot,195.0
48.88873214926474_2.288157641887665,Co Ba Saigon,5.0,23,,48 boulevard du Temple,171.0
48.88873214926474_2.288157641887665,MELT OBERKAMPF,5.0,32,3.0,74 rue folie méricourt,370.0
48.88873214926474_2.288157641887665,Clasico Argentino,4.0,61,2.0,56 rue de Saintonge,211.0
48.88873214926474_2.288157641887665,Ossek Garden,4.0,95,2.0,14 rue Rampon,270.0
48.88873214926474_2.288157641887665,Nanashi,3.5,117,2.0,57 rue Charlot,234.0
48.88873214926474_2.288157641887665,Bisou.,5.0,38,2.0,15 boulevard du Temple,47.0
48.88873214926474_2.288157641887665,Pierre Sang on Gambey,4.5,55,3.0,6 rue Gambey,453.0
48.88873214926474_2.288157641887665,Pierre Sang,4.5,160,3.0,55 rue Oberkampf,459.0
48.88873214926474_2.288157641887665,Le Barav,4.5,191,2.0,6 rue Charles François Dupuis,222.0
48.88873214926474_2.288157641887665,Robert et Louise,4.0,355,3.0,64 rue Vieille du Temple,770.0
48.86446597201_2.3660597205162,Bustronome,4.5,22,4.0,2 avenue Kléber,4780.0
48.86446597201_2.3660597205162,Big Fernand,4.0,12,2.0,30 rue Ernest Renan,322.0
48.86446597201_2.3660597205162,La Manufacture,3.5,56,3.0,20 esplanade de la Manufacture,362.0
48.86446597201_2.3660597205162,Mad'eo,4.5,15,2.0,14 rue de Cadix,833.0
48.86446597201_2.3660597205162,Afaria,4.0,62,3.0,15 rue Desnouettes,1081.0
48.86446597201_2.3660597205162,Casa Mario,4.0,34,2.0,104 bd Gallieni,1165.0
48.86446597201_2.3660597205162,Le Borobudur,4.5,9,,364 bis rue Vaugirard,1006.0
48.86446597201_2.3660597205162,Sagarmatha,4.0,28,2.0,2 Rue François Mouthon,1285.0
48.86446597201_2.3660597205162,Le Beurre Noisette,3.5,52,3.0,68 Rue Vasco De Gama,682.0
48.86446597201_2.3660597205162,New Toyoyaki,4.0,5,,12 Rue Jeanne d'Arc,40.0
48.86446597201_2.3660597205162,AL WADY TRAITEUR RESTAURANT LIBANAIS PARIS,4.0,15,2.0,153-155 rue de Lourmel,1039.0
48.86446597201_2.3660597205162,Symples de l'Os à Moelle Les,4.0,35,2.0,18 Avenue République,706.0
48.86446597201_2.3660597205162,Sushiken by Saito,4.5,12,2.0,12 Rue Ernest Renan,361.0
48.86446597201_2.3660597205162,Le Boyard,3.5,2,,16 rue Jeanne d'Arc,39.0
48.86446597201_2.3660597205162,750g la Table,3.5,21,2.0,397 rue de Vaugirard,888.0
48.86446597201_2.3660597205162,L Atelier Du Parc,4.0,14,4.0,35 Boulevard Lefebvre,879.0
48.86446597201_2.3660597205162,La Cave de l'Os à Moelle,4.0,26,3.0,181 rue de Lourmel,834.0
48.86446597201_2.3660597205162,L'Os à Moëlle,4.0,46,3.0,3 rue Vasco de Gama,824.0
48.86446597201_2.3660597205162,Si Señor,4.0,4,2.0,Parvis de l'Aquaboulevard,241.0
48.86446597201_2.3660597205162,La Serenata,4.5,9,,5 rue Desnouettes,752.0
48.83091743371036_2.279070653021336,Septime,4.5,151,4.0,80 rue de Charonne,162.0
48.83091743371036_2.279070653021336,Clamato,4.5,98,3.0,80 rue Charonne,184.0
48.83091743371036_2.279070653021336,Waly-Fay,4.0,91,3.0,6 rue Godefroy Cavaignac,160.0
48.83091743371036_2.279070653021336,Louie Louie,4.5,46,2.0,78 rue de Charonne,183.0
48.83091743371036_2.279070653021336,Le Chalet Savoyard,4.0,118,3.0,58 rue Charonne,321.0
48.83091743371036_2.279070653021336,East Mamma,4.5,262,2.0,133 rue du Faubourg Saint-Antoine,456.0
48.83091743371036_2.279070653021336,Auciel,4.5,40,2.0,97 rue de Charonne,123.0
48.83091743371036_2.279070653021336,L'Armagnac,4.0,38,2.0,104 rue Charonne,194.0
48.83091743371036_2.279070653021336,La Cave du Septime,4.5,21,2.0,3 rue Basfroi,197.0
48.83091743371036_2.279070653021336,Paris Hanoï,3.5,148,2.0,74 rue de Charonne,206.0
48.83091743371036_2.279070653021336,L'Echoppe de Paris,4.5,51,2.0,16 rue Léon Frot,381.0
48.83091743371036_2.279070653021336,Café Titon,4.0,45,2.0,34 rue Titon,264.0
48.83091743371036_2.279070653021336,Bistrot Paul Bert,3.5,303,3.0,18 rue Paul Bert,206.0
48.83091743371036_2.279070653021336,Le 6 Paul Bert,4.0,35,3.0,6 rue Paul Bert,263.0
48.83091743371036_2.279070653021336,Santa Carne,4.5,68,3.0,3 boulevard Richard Lenoir,994.0
48.83091743371036_2.279070653021336,Le Réservoir,3.5,112,3.0,16 rue de la Forge Royale,268.0
48.83091743371036_2.279070653021336,Les Marcheurs de Planète,4.5,49,2.0,73 rue Roquette,551.0
48.83091743371036_2.279070653021336,Le Siffleur de Ballons,4.5,45,2.0,34 rue de Citeaux,432.0
48.83091743371036_2.279070653021336,La Belle Équipe,4.5,36,2.0,92 rue de Charonne,77.0
48.83091743371036_2.279070653021336,Pizza Julia,4.5,137,1.0,43 rue de Charenton,819.0
48.85337548426_2.3828620836139,Bustronome,4.5,22,4.0,2 avenue Kléber,10409.0
48.85337548426_2.3828620836139,Le Réfectoire - Foodtruck,4.5,12,2.0,,5260.0
48.85337548426_2.3828620836139,New Soul Food,4.5,8,,,8874.0
48.85337548426_2.3828620836139,Indian Way,4.0,1,,77 bis rue Paul Vaillant-Couturier,935.0
48.85337548426_2.3828620836139,Cheesers,3.5,5,1.0,,8874.0
48.85337548426_2.3828620836139,Parc République,5.0,1,,Voie de la Résistance,995.0
48.85337548426_2.3828620836139,L'idéal Bodrum,4.0,1,1.0,4 ave Anatole France,541.0
48.85337548426_2.3828620836139,Coach jardin,5.0,3,,2 Marie Levasseur,18117.0
48.85337548426_2.3828620836139,Boulangerie Patisserie Confisserie Glacerie,5.0,1,2.0,176 avenue Jean Lolive,874.0
48.85337548426_2.3828620836139,Boulangerie Anatole France,3.0,1,2.0,1 avenue Anatole France,511.0
48.85337548426_2.3828620836139,Chez Toni,1.0,1,,178 avenue Gaston Roussel,421.0
48.85337548426_2.3828620836139,Parc de Romainville,3.0,2,,Avenue du Colonel Fabien,703.0
48.85337548426_2.3828620836139,Speed Rabbit Pizza,2.5,3,3.0,170 Avenue Jean Lolive,939.0
48.89432034553156_2.432552274419542,Pomze,4.5,96,3.0,109 bd Haussmann,278.0
48.89432034553156_2.432552274419542,L'Epicure,4.5,176,4.0,112 rue du Faubourg Saint-Honoré,559.0
48.89432034553156_2.432552274419542,Le Cinq,4.5,159,4.0,,1242.0
48.89432034553156_2.432552274419542,Dominique Bouchet,4.5,25,2.0,21 Rue Treilhard,104.0
48.89432034553156_2.432552274419542,Chez Monsieur,4.5,91,3.0,11 rue Chevalier de Saint-George,1239.0
48.89432034553156_2.432552274419542,Baroche,4.0,231,2.0,101 rue la Boétie,717.0
48.89432034553156_2.432552274419542,Café Jacquemart-André,4.5,40,3.0,158 bd Haussmann,226.0
48.89432034553156_2.432552274419542,Le Bistro Marbeuf,4.0,155,3.0,21 rue Marbeuf,1135.0
48.89432034553156_2.432552274419542,Le 114 Faubourg,4.5,37,4.0,114 faubourg Saint-Honoré,547.0
48.89432034553156_2.432552274419542,Le Sens Unique,4.5,76,3.0,47 rue de Ponthieu,727.0
48.89432034553156_2.432552274419542,La Maison de la Truffe,4.5,103,4.0,19 place de la Madeleine,1032.0
48.89432034553156_2.432552274419542,Coretta,4.5,42,3.0,151bis rue Cardinet,886.0
48.89432034553156_2.432552274419542,Biosphère Café,4.5,40,2.0,47 rue de Laborde,375.0
48.89432034553156_2.432552274419542,Apicius,4.5,85,4.0,20 rue d'Artois,513.0
48.89432034553156_2.432552274419542,Le Relais de l’Entrecôte,4.0,563,3.0,15 rue Marbeuf,1198.0
48.89432034553156_2.432552274419542,Tuk Tuk,4.0,38,2.0,47 rue de Laborde,376.0
48.89432034553156_2.432552274419542,Pompei,4.5,68,2.0,19 rue de Castellane,941.0
48.89432034553156_2.432552274419542,Le Valois,4.5,23,3.0,1 place Rio de Janeiro,225.0
48.89432034553156_2.432552274419542,A la Châtaigne,4.5,20,3.0,22 rue de Miromesnil,470.0
48.89432034553156_2.432552274419542,Taillevent,4.5,94,4.0,15 rue Lamenais,813.0
48.87660163459077_2.3129771277308464,L'Alchimiste,4.0,46,3.0,181 rue de Charenton,77.0
48.87660163459077_2.3129771277308464,East Mamma,4.5,262,2.0,133 rue du Faubourg Saint-Antoine,1118.0
48.87660163459077_2.3129771277308464,La Feria,4.0,41,3.0,25 Rue Montgallet,198.0
48.87660163459077_2.3129771277308464,Le Lys d'Or,4.0,60,3.0,2 rue Chaligny,372.0
48.87660163459077_2.3129771277308464,Il Goto,4.0,10,3.0,212 bis rue de Charenton,214.0
48.87660163459077_2.3129771277308464,Le Touareg,4.5,11,2.0,228 rue Charenton,370.0
48.87660163459077_2.3129771277308464,Dersou,4.5,36,3.0,21 rue Saint-Nicolas,1291.0
48.87660163459077_2.3129771277308464,Le Calbar,4.5,100,2.0,82 rue de Charenton,1010.0
48.87660163459077_2.3129771277308464,Bar & Beer Bercy,4.5,9,1.0,4 rue du Charolais,378.0
48.87660163459077_2.3129771277308464,Le Janissaire,4.0,83,2.0,22-24 allée Vivaldi,425.0
48.87660163459077_2.3129771277308464,L'Encrier,4.0,64,2.0,55 rue Traversière,1087.0
48.87660163459077_2.3129771277308464,Thai Time,4.5,20,2.0,7 rue Crozatier,407.0
48.87660163459077_2.3129771277308464,Le China,4.0,194,3.0,50 rue de Charenton,1216.0
48.87660163459077_2.3129771277308464,Blé Sucré,4.5,317,1.0,7 rue Antoine Vollon,1117.0
48.87660163459077_2.3129771277308464,L'Auberge Aveyronnaise,4.0,115,2.0,40 Rue Gabriel Lamé,876.0
48.87660163459077_2.3129771277308464,L'Ebauchoir,4.0,128,3.0,43-45 rue de Citeaux,883.0
48.87660163459077_2.3129771277308464,Le Siffleur de Ballons,4.5,45,2.0,34 rue de Citeaux,860.0
48.87660163459077_2.3129771277308464,Le Train Bleu,3.5,335,3.0,Place Louis Armand,976.0
48.87660163459077_2.3129771277308464,Ground Control,4.5,9,,81 rue du Charolais,345.0
48.87660163459077_2.3129771277308464,Mi Peru,4.0,22,3.0,7 Rue Rondelet,457.0
48.842647778701_2.3861649278137,Pizza Paparotti 2,4.5,8,2.0,12 Place Jacques Madaule,2.0
48.842647778701_2.3861649278137,La Factory,4.5,8,,16 rue René Jacques,89.0
48.842647778701_2.3861649278137,L'Ile,3.5,139,3.0,Parc de l'Ile Saint-Germain,381.0
48.842647778701_2.3861649278137,Le Libanais,5.0,2,3.0,16 rue René Jacques,84.0
48.842647778701_2.3861649278137,Bustronome,4.5,22,4.0,2 avenue Kléber,5952.0
48.842647778701_2.3861649278137,Casa Mario,4.0,34,2.0,104 bd Gallieni,524.0
48.842647778701_2.3861649278137,River Cafe,3.5,121,3.0,146 quai de Stalingrad,615.0
48.842647778701_2.3861649278137,Le Moulin d'Issy,2.5,12,2.0,1 place Jacques Madaule,19.0
48.842647778701_2.3861649278137,Issy Guinguette,4.5,20,3.0,113 B ave Verdun,696.0
48.842647778701_2.3861649278137,La Passerelle,3.5,7,4.0,172 quai de Stalingrad,265.0
48.842647778701_2.3861649278137,Crêperie Follies,3.5,7,1.0,4 rue René Jacques,85.0
48.842647778701_2.3861649278137,Parc de l'Île Saint Germain,4.0,10,,170 quai de Stalingrad,372.0
48.842647778701_2.3861649278137,Samurai,3.5,5,,10 place Jacques Madaule,27.0
48.842647778701_2.3861649278137,Symples de l'Os à Moelle Les,4.0,35,2.0,18 Avenue République,947.0
48.842647778701_2.3861649278137,Gao Liang,3.5,2,2.0,14 Rue Jean Jacques Rousseau,122.0
48.842647778701_2.3861649278137,Oky Sushi,3.5,3,,14 rue Jean-Jacques Rousseau,126.0
48.842647778701_2.3861649278137,Koedo Dozo,4.5,12,2.0,7 rue Rouget de Lisle,665.0
48.842647778701_2.3861649278137,Thon,4.0,10,2.0,1 rue de Paris,1105.0
48.842647778701_2.3861649278137,Au Bureau,3.0,50,2.0,14 boulevard de la République,942.0
48.842647778701_2.3861649278137,La Poudrière,4.0,10,3.0,58 promenade du Verger,839.0
48.823933787309_2.2606918215752,The Beast,4.0,86,3.0,27 rue Meslay,242.0
48.823933787309_2.2606918215752,Inaro,4.5,85,2.0,38 rue René Boulanger,104.0
48.823933787309_2.2606918215752,Chameleon,4.5,41,3.0,70 Rue René Boulanger,311.0
48.823933787309_2.2606918215752,Assanabel,4.5,82,2.0,6 rue Pierre Chausson,215.0
48.823933787309_2.2606918215752,L'Aller Retour,4.5,81,3.0,5 rue Charles François Dupuis,407.0
48.823933787309_2.2606918215752,Lavomatic,4.0,78,2.0,30 rue René Boulanger,61.0
48.823933787309_2.2606918215752,Holybelly 5,4.5,294,2.0,5 rue Lucien Sampaix,293.0
48.823933787309_2.2606918215752,Les Parigots,4.0,81,2.0,5 rue Château d'eau,49.0
48.823933787309_2.2606918215752,L'îlot,4.5,66,2.0,4 rue de la Corderie,471.0
48.823933787309_2.2606918215752,Siseng,4.5,161,2.0,82 quai de Jemmapes,421.0
48.823933787309_2.2606918215752,Pramil,4.0,89,3.0,9 rue Vertbois,357.0
48.823933787309_2.2606918215752,La Marine,3.5,136,2.0,55bis quai de Valmy,284.0
48.823933787309_2.2606918215752,Holybelly 19,4.5,300,2.0,19 rue Lucien Sampaix,369.0
48.823933787309_2.2606918215752,L'Epicerie Musicale,4.5,29,2.0,55 bis quai de Valmy,295.0
48.823933787309_2.2606918215752,Ober Mamma,4.5,307,2.0,107 boulevard Richard Lenoir,759.0
48.823933787309_2.2606918215752,Shake n' Smash,4.5,35,2.0,87 rue de Turbigo,256.0
48.823933787309_2.2606918215752,CopperBay,4.5,58,2.0,5 rue Bouchardon,394.0
48.823933787309_2.2606918215752,Du Pain et des Idées,4.5,479,1.0,34 rue Yves Toudic,255.0
48.823933787309_2.2606918215752,Pain Vin Fromages,4.5,266,2.0,3 rue Geoffroy-l'Angevin,1103.0
48.823933787309_2.2606918215752,Les Enfants Perdus,4.0,133,3.0,9 rue des Recollets,602.0
48.868976638826_2.3623438552022,Guy Savoy,4.5,91,4.0,Monnaie de Paris,225.0
48.868976638826_2.3623438552022,Fish la Boissonnerie,4.5,137,3.0,69 rue de Seine,122.0
48.868976638826_2.3623438552022,Chez Fernand,4.5,230,3.0,9 rue Christine,162.0
48.868976638826_2.3623438552022,Semilla,4.0,107,3.0,54 Rue Seine,144.0
48.868976638826_2.3623438552022,Ippudo Saint-Germain,4.0,113,2.0,14 rue Grégoire de Tours,232.0
48.868976638826_2.3623438552022,L'Avant Comptoir,4.5,656,2.0,3 carrefour de l'Odéon,375.0
48.868976638826_2.3623438552022,Kodawari Ramen,4.0,95,2.0,29 rue Mazarine,80.0
48.868976638826_2.3623438552022,Huitrerie Régis,4.5,100,3.0,3 rue de Montfaucon,302.0
48.868976638826_2.3623438552022,Fajitas,4.0,164,2.0,15 rue Dauphine,187.0
48.868976638826_2.3623438552022,Huguette,4.0,68,2.0,81 rue de Seine,226.0
48.868976638826_2.3623438552022,Le Bistrot d'Henri,4.5,135,3.0,16 rue Princesse,425.0
48.868976638826_2.3623438552022,Le Procope,3.5,332,3.0,13 rue de l'Ancienne Comédie,263.0
48.868976638826_2.3623438552022,Le Christine,4.0,89,3.0,1 rue Christine,223.0
48.868976638826_2.3623438552022,Maison Sauvage,4.0,62,2.0,5 rue de Buci,182.0
48.868976638826_2.3623438552022,Le Comptoir,4.0,453,3.0,9 carrefour de l'Odeon,381.0
48.868976638826_2.3623438552022,Les Antiquaires,4.5,465,3.0,13 rue du Bac,750.0
48.868976638826_2.3623438552022,Ze Kitchen Galerie,4.0,211,4.0,4 rue des Grands Augustins,250.0
48.868976638826_2.3623438552022,Le Relais de l'Entrecôte,4.0,513,3.0,20 rue Saint Benoît,348.0
48.868976638826_2.3623438552022,Le Calife,4.5,101,4.0,Port des Saints Pères,400.0
48.868976638826_2.3623438552022,La Grande Cremerie,4.5,35,2.0,8 rue Grégoire-de-Tours,210.0
48.85528017533187_2.337574325501919,Le Chateaubriand,4.0,261,4.0,129 avenue Parmentier,251.0
48.85528017533187_2.337574325501919,Siseng,4.5,161,2.0,82 quai de Jemmapes,364.0
48.85528017533187_2.337574325501919,Le Bichat,4.5,80,2.0,11 rue Bichat,194.0
48.85528017533187_2.337574325501919,le cambodge,4.0,149,2.0,10 avenue Richerand,286.0
48.85528017533187_2.337574325501919,Soya,4.0,176,3.0,20 rue de la Pierre Levée,371.0
48.85528017533187_2.337574325501919,Tien Hiang,4.0,67,2.0,14 rue Bichat,136.0
48.85528017533187_2.337574325501919,Radiodays,4.5,41,2.0,15 rue Alibert,194.0
48.85528017533187_2.337574325501919,Ober Mamma,4.5,307,2.0,107 boulevard Richard Lenoir,777.0
48.85528017533187_2.337574325501919,Two Stories,5.0,9,3.0,72 quai de Jemmapes,305.0
48.85528017533187_2.337574325501919,La Marine,3.5,136,2.0,55bis quai de Valmy,345.0
48.85528017533187_2.337574325501919,Le Petit Cambodge,3.5,110,2.0,20 rue Alibert,136.0
48.85528017533187_2.337574325501919,Pierre Sang on Gambey,4.5,55,3.0,6 rue Gambey,731.0
48.85528017533187_2.337574325501919,L'Aller Retour,4.5,81,3.0,5 rue Charles François Dupuis,832.0
48.85528017533187_2.337574325501919,Pierre Sang,4.5,160,3.0,55 rue Oberkampf,774.0
48.85528017533187_2.337574325501919,Le Paname Art Café,4.0,48,2.0,14 rue de la Fontaine au Roi,331.0
48.85528017533187_2.337574325501919,L'îlot,4.5,66,2.0,4 rue de la Corderie,878.0
48.85528017533187_2.337574325501919,Les Enfants Perdus,4.0,133,3.0,9 rue des Recollets,667.0
48.85528017533187_2.337574325501919,Le Galopin,4.5,39,4.0,34 rue Sainte-Marthe,372.0
48.85528017533187_2.337574325501919,Vingt Heures Vin la Suite,4.5,22,2.0,2 rue des Goncourt,320.0
48.85528017533187_2.337574325501919,Le Dauphin,3.5,53,3.0,131 avenue Parmentier,233.0
48.871379874257_2.3698963836667,Ma Prairie,4.5,4,,6 boulevard Richard Wallace,30.0
48.871379874257_2.3698963836667,Saperlipopette,3.5,26,3.0,24 rue Mars et Roty,288.0
48.871379874257_2.3698963836667,O Petit Club Africain,4.5,6,2.0,14 bd Richard Wallace,63.0
48.871379874257_2.3698963836667,La Terrasse,3.5,3,,4 Bd Richard Wallace,23.0
48.871379874257_2.3698963836667,Le Sain Sert,4.5,20,2.0,3 rue Roque de Fillol,484.0
48.871379874257_2.3698963836667,Avellino Caffe,4.5,2,,4 bd Richard Wallace,36.0
48.871379874257_2.3698963836667,Eugène Eugène,4.0,14,3.0,38 rue Eugène Eichenberger,437.0
48.871379874257_2.3698963836667,Sushi Wallace,3.5,5,2.0,10 boulevard Richard Wallace,44.0
48.871379874257_2.3698963836667,Palki,4.0,11,2.0,169 Bis Rue de Verdun,513.0
48.871379874257_2.3698963836667,La Palombière,4.5,3,2.0,9 Boulevard Richard Wallace,107.0
48.871379874257_2.3698963836667,L'Escargot,4.0,19,3.0,18 rue Charles Lorilleux,930.0
48.871379874257_2.3698963836667,Le Brazza,4.0,4,1.0,13 bd Richard Wallace,119.0
48.871379874257_2.3698963836667,Bistro Italia,2.0,1,,2 Boulevard Richard Wallace,35.0
48.871379874257_2.3698963836667,Le Petit Thai,4.0,10,2.0,2 rue de l'Oasis,728.0
48.871379874257_2.3698963836667,Café La Fleur,2.0,3,2.0,7 bd Richard Wallace,74.0
48.871379874257_2.3698963836667,Des Cocottes et du Gratin,4.0,1,,2 rue Collin,197.0
48.871379874257_2.3698963836667,La Fontanella,3.0,12,3.0,9 Place Eglise,104.0
48.871379874257_2.3698963836667,Macaille,3.5,11,3.0,29 quai Gallieni,995.0
48.871379874257_2.3698963836667,Hoki Sushi,3.5,2,,16 boulevard Richard Wallace,76.0
48.871379874257_2.3698963836667,Bagel and Co,3.0,1,,99 rue Voltaire,177.0
48.87866794788021_2.2420343756675725,Langousta,5.0,41,2.0,20 rue Singer,369.0
48.87866794788021_2.2420343756675725,La Coïncidence,4.5,509,2.0,15 rue Mesnil,1125.0
48.87866794788021_2.2420343756675725,Bon,4.0,120,4.0,25 rue de la Pompe,158.0
48.87866794788021_2.2420343756675725,Settebello,4.5,15,3.0,9 rue Duban,293.0
48.87866794788021_2.2420343756675725,Le Poincaré,4.0,150,2.0,22 avenue Raymond Poincaré,965.0
48.87866794788021_2.2420343756675725,Crêperie Framboise Passy-Trocadéro,4.5,65,2.0,10 bd Delessert,627.0
48.87866794788021_2.2420343756675725,Kura,4.5,10,3.0,56 rue de Boulainvilliers,237.0
48.87866794788021_2.2420343756675725,L'Astrance,4.5,64,4.0,4 rue Beethoven,799.0
48.87866794788021_2.2420343756675725,Essaouira,4.5,56,2.0,16 rue de Magdebourg,1120.0
48.87866794788021_2.2420343756675725,Le Bistro des Vignes,4.0,26,2.0,1 rue Jean Bologne,377.0
48.87866794788021_2.2420343756675725,Huîtres et Saumons de Passy,5.0,14,3.0,17 rue de l'Annonciation,415.0
48.87866794788021_2.2420343756675725,La Gare,3.5,349,3.0,19 chaussée de la Muette,335.0
48.87866794788021_2.2420343756675725,Sgabetti,4.5,40,2.0,15 rue Sablons,885.0
48.87866794788021_2.2420343756675725,Le Family,3.5,16,2.0,35 rue de l'Annonciation,290.0
48.87866794788021_2.2420343756675725,La Petite Tour,4.5,22,3.0,11 rue de la Tour,486.0
48.87866794788021_2.2420343756675725,Frog XVI,3.5,88,2.0,110 bis avenue Kléber,1049.0
48.87866794788021_2.2420343756675725,Yamazaki,4.0,14,3.0,6 chaussée de la Muette,224.0
48.87866794788021_2.2420343756675725,Girafe,3.5,126,4.0,1 place du Trocadéro,950.0
48.87866794788021_2.2420343756675725,L'Archeste,5.0,5,,79 rue de la Tour,284.0
